,active_from,active_to,birth_date,college,height,name,position,url,weight,NBA__3ptapg,NBA__3ptpct,NBA__3ptpg,NBA_efgpct,NBA_fg%,NBA_fg_per_game,NBA_fga_per_game,NBA_ft%,NBA_ft_per_g,NBA_fta_p_g,NBA_g_played,NBA_ppg,NCAA__3ptapg,NCAA__3ptpct,NCAA__3ptpg,NCAA_efgpct,NCAA_fgapg,NCAA_fgpct,NCAA_fgpg,NCAA_ft,NCAA_ftapg,NCAA_ftpg,NCAA_games,NCAA_ppg
2183,1974,1983,"December 13, 1952",University of Memphis,6-9,Larry Kenon,F,/players/k/kenonla01.html,205,0.0,.143,0.0,.487,.487,7.3,14.9,.784,2.7,3.4,752,17.2,,,,,17.3,.525,9.1,.570,3.3,1.9,30,20.1
2184,1954,1960,"December 1, 1930",St. Bonaventure University,6-2,Billy Kenville,G-F,/players/k/kenvibi01.html,187,,,,,.363,2.5,6.8,.758,2.1,2.8,345,7.1,,,,,,,,,,,,
2185,1999,1999,"June 6, 1974","Florida State University, East Carolina University",6-11,Jonathan Kerner,C,/players/k/kernejo01.html,245,0.0,,0.0,.000,.000,0.0,1.0,,0.0,0.0,1,0.0,0.1,.250,0.0,,5.4,.454,2.5,.678,2.6,1.8,78,6.8
2186,1955,1966,"July 17, 1932",University of Illinois at Urbana-Champaign,6-9,Red Kerr,C-F,/players/k/kerrre01.html,230,,,,,.418,5.4,13.0,.723,2.9,4.1,905,13.8,,,,,18.3,.395,7.2,.623,6.6,4.1,70,18.6
2187,1989,2003,"September 27, 1965",University of Arizona,6-3,Steve Kerr,G,/players/k/kerrst01.html,175,1.8,.454,0.8,.564,.479,2.2,4.7,.864,0.7,0.8,910,6.0,5.2,.573,3.0,,7.8,.548,4.3,.815,2.1,1.7,129,11.2
2188,1950,1953,"January 30, 1925",Loyola University of Chicago,6-6,Jack Kerris,F-C,/players/k/kerrija01.html,215,,,,,.363,2.5,7.0,.662,2.5,3.8,271,7.6,,,,,,,,,,,,
2189,1985,2001,"June 26, 1962",Longwood University,6-7,Jerome Kersey,F,/players/k/kerseje01.html,215,0.2,.201,0.1,.467,.465,4.1,8.8,.690,2.0,2.9,1153,10.3,,,,,,,,,,,,
2190,1968,1968,"July 7, 1944",Centenary College of Louisiana,6-7,Tom Kerwin,F,/players/k/kerwito01.html,210,0.0,,0.0,.318,.318,0.5,1.7,.000,0.0,0.2,13,1.1,,,,,,,,,,,,
2191,1991,1994,"January 13, 1967",University of Georgia,6-11,Alec Kessler,F-C,/players/k/kesslal01.html,230,0.1,.417,0.0,.431,.426,2.0,4.8,.744,1.1,1.4,210,5.2,0.3,.417,0.1,,10.0,.499,5.0,.763,5.9,4.5,123,14.5
2192,2000,2001,"February 1, 1977",University of Massachusetts Amherst,6-9,Lari Ketner,F-C,/players/k/ketnela01.html,277,0.0,,0.0,.406,.406,0.5,1.3,.667,0.3,0.5,25,1.4,0.0,.000,0.0,,9.9,.499,4.9,.603,3.9,2.3,94,12.2
2193,1970,1975,"September 5, 1946",Alcorn State University,6-10,Julius Keye,F-C,/players/k/keyeju01.html,200,0.1,.182,0.0,.418,.418,3.0,7.2,.623,1.5,2.4,418,7.6,,,,,,,,,,,,
2194,1989,1996,"April 19, 1966",University of Southern Mississippi,6-7,Randolph Keys,F-G,/players/k/keysra01.html,195,0.6,.272,0.2,.441,.425,2.2,5.1,.721,0.7,1.0,241,5.2,1.7,.294,0.5,,12.0,.476,5.7,.698,2.4,1.7,121,13.4
2195,2005,2008,"August 3, 1982",,6-9,Viktor Khryapa,F,/players/k/khryavi01.html,210,0.3,.292,0.1,.455,.443,1.8,4.0,.658,0.9,1.3,143,4.5,,,,,,,,,,,,
2196,1995,2013,"March 23, 1973",University of California,6-4,Jason Kidd,G,/players/k/kiddja01.html,205,4.1,.349,1.4,.464,.400,4.5,11.2,.785,2.2,2.8,1391,12.6,3.8,.333,1.3,,10.8,.468,5.1,.677,5.1,3.5,59,14.9
2197,1994,1994,"September 9, 1970",Middle Tennessee State University,6-9,Warren Kidd,F,/players/k/kiddwa01.html,235,0.0,,0.0,.592,.592,1.5,2.5,.547,0.7,1.3,68,3.6,0.0,,0.0,,9.0,.664,6.0,.564,3.7,2.1,83,14.0
2198,2013,2018,"September 26, 1993",University of Kentucky,6-7,Michael Kidd-Gilchrist,F,/players/k/kiddgmi01.html,232,0.1,.194,0.0,.478,.477,3.6,7.5,.707,1.9,2.8,356,9.2,1.3,.255,0.3,,8.2,.491,4.0,.745,4.8,3.6,40,11.9
2199,1980,1980,"August 8, 1951",Oklahoma Baptist University,6-9,Irv Kiffin,F,/players/k/kiffiir01.html,225,0.0,,0.0,.333,.333,1.2,3.7,.720,0.7,1.0,26,3.2,,,,,,,,,,,,
2200,1952,1953,"January 5, 1929",Syracuse University,6-1,Jack Kiley,G,/players/k/kileyja01.html,170,,,,,.227,0.9,3.8,.571,0.6,1.1,53,2.3,,,,,,,,,,,,
2201,1971,1971,"June 11, 1948",Stetson University,6-3,Earnie Killum,G,/players/k/killuea01.html,180,,,,,.000,0.0,1.0,1.000,0.3,0.3,4,0.3,,,,,,,,,,,,
2202,1980,1980,"May 16, 1956",University of Louisiana at Monroe,6-10,Carl Kilpatrick,C,/players/k/kilpaca01.html,230,0.0,,0.0,.500,.500,0.5,1.0,.500,0.5,1.0,2,1.5,,,,,7.9,.471,3.7,.577,1.7,1.0,79,8.5
2203,2015,2018,"January 6, 1990",University of Cincinnati,6-4,Sean Kilpatrick,G,/players/k/kilpase01.html,210,3.7,.333,1.2,.485,.412,3.4,8.4,.865,2.1,2.4,155,10.2,6.4,.347,2.2,,12.1,.419,5.1,.780,3.8,3.0,140,15.3
2204,1967,1975,"September 7, 1942",University of Connecticut,6-6,Toby Kimball,F-C,/players/k/kimbato01.html,220,,,,,.425,2.4,5.7,.573,1.2,2.2,571,6.1,,,,,,,,,,,,
2205,1991,1993,"April 9, 1966","University of Southern California, Loyola Marymount University",6-4,Bo Kimble,G,/players/k/kimblbo01.html,190,0.8,.291,0.2,.408,.386,2.1,5.4,.728,1.1,1.5,105,5.5,6.4,.407,2.6,,17.3,.484,8.4,.822,4.8,3.9,104,22.6
2206,1990,1993,"April 24, 1966","University of Central Florida, Xavier University",5-11,Stan Kimbrough,G,/players/k/kimbrst01.html,153,0.2,.500,0.1,.432,.409,0.7,1.7,1.000,0.2,0.2,13,1.6,3.6,.412,1.5,,13.4,.492,6.6,.756,3.6,2.7,123,17.1
2207,1981,1981,"May 22, 1958",University of North Carolina at Charlotte,6-4,Chad Kinch,G,/players/k/kinchch01.html,190,0.0,,0.0,.369,.369,1.3,3.4,.778,0.3,0.4,41,2.9,,,,,15.5,.488,7.6,.779,3.8,2.9,112,18.0
2208,1982,1992,"December 17, 1959",University of Maryland,6-6,Albert King,F-G,/players/k/kingal01.html,190,0.4,.268,0.1,.466,.461,5.1,11.0,.791,1.9,2.4,534,12.1,,,,,14.2,.515,7.3,.775,3.7,2.8,118,17.4
2209,1978,1993,"December 4, 1956",University of Tennessee,6-7,Bernard King,F,/players/k/kingbe01.html,205,0.2,.172,0.0,.519,.518,9.0,17.3,.730,4.5,6.2,874,22.5,,,,,18.1,.590,10.7,.719,6.2,4.5,76,25.8
2210,1994,1999,"July 24, 1969",Wake Forest University,6-8,Chris King,F,/players/k/kingch01.html,215,1.2,.383,0.4,.459,.423,2.6,6.2,.633,1.0,1.6,103,6.7,0.7,.377,0.3,,12.0,.519,6.2,.640,4.0,2.5,113,15.2
2211,1955,1955,"January 7, 1931",Western Kentucky University,6-6,Dan King,F,/players/k/kingda01.html,220,,,,,.318,0.6,1.8,.500,0.4,0.8,12,1.6,,,,,,,,,,,,
2212,1996,1997,"June 6, 1972",Western Carolina University,6-1,Frankie King,G,/players/k/kingfr01.html,185,0.2,.333,0.1,.375,.357,0.8,2.2,.750,0.5,0.6,13,2.1,4.1,.352,1.4,,18.7,.484,9.1,.780,9.2,7.1,56,26.7
2213,1952,1958,"August 16, 1928",University of Charleston,6-0,George King,G,/players/k/kingge01.html,175,,,,,.382,3.7,9.7,.642,2.9,4.5,411,10.3,,,,,,,,,,,,
2214,1999,2001,"November 25, 1972",Nicholls State University,6-9,Gerard King,F,/players/k/kingge02.html,230,0.0,,0.0,.503,.503,1.9,3.7,.744,0.8,1.0,126,4.5,,,,,,,,,,,,
2215,1964,1973,"February 7, 1941",University of Tulsa,6-2,Jim King,G,/players/k/kingji01.html,175,,,,,.418,2.8,6.7,.782,1.6,2.1,607,7.2,,,,,,,,,,,,
2216,1996,1997,"August 9, 1973",University of Michigan,6-5,Jimmy King,G,/players/k/kingji02.html,210,0.5,.147,0.1,.439,.429,1.8,4.1,.691,0.9,1.3,64,4.5,2.7,.351,0.9,,9.4,.477,4.5,.676,2.9,2.0,130,11.9
2217,1972,1973,"May 29, 1949",Virginia Polytechnic Institute and State University,6-2,Loyd King,G,/players/k/kinglo01.html,180,1.1,.233,0.3,.385,.365,2.3,6.2,.811,1.2,1.5,84,6.0,,,,,,,,,,,,
2218,1960,1963,"March 12, 1935",University of Kansas,6-2,Maurice King,G,/players/k/kingma01.html,195,,,,,.398,2.6,6.6,.800,0.7,0.9,38,5.9,,,,,,,,,,,,
2219,1980,1985,"February 14, 1957",University of Alabama,6-6,Reggie King,F,/players/k/kingre01.html,225,0.0,.000,0.0,.514,.514,3.5,6.7,.699,2.0,2.9,438,8.9,,,,,12.8,.556,7.1,.659,6.2,4.1,118,18.4
2220,1992,1995,"April 4, 1969",University of Nebraska,7-2,Rich King,C,/players/k/kingri01.html,260,0.0,.000,0.0,.393,.393,0.6,1.6,.662,0.7,1.0,72,1.9,0.0,.400,0.0,,8.1,.564,4.5,.676,4.1,2.8,124,11.9
2221,1974,1974,"July 11, 1951",Florida State University,6-4,Ron King,G,/players/k/kingro01.html,185,0.7,.333,0.2,.357,.343,2.7,7.8,.824,1.6,1.9,9,7.1,,,,,,,,,,,,
2222,1990,1997,"January 29, 1967",University of Oklahoma,6-11,Stacey King,F-C,/players/k/kingst01.html,230,0.0,.235,0.0,.479,.478,2.4,5.1,.707,1.5,2.2,438,6.4,0.0,.000,0.0,,12.9,.516,6.6,.690,6.3,4.3,114,17.6
2223,1947,1947,"March 9, 1924",University of Michigan,6-0,Tom King,G,/players/k/kingto01.html,165,,,,,.237,1.7,7.1,.631,1.7,2.8,58,5.1,,,,,,,,,,,,
2224,1949,1950,"September 16, 1920",Rice University,6-6,Bob Kinney,C-F,/players/k/kinnebo01.html,215,,,,,.353,3.3,9.5,.608,2.9,4.7,118,9.5,,,,,,,,,,,,
2225,2007,2009,"March 21, 1984",University of South Carolina,6-6,Tarence Kinsey,G,/players/k/kinseta01.html,185,0.7,.324,0.2,.481,.453,1.7,3.8,.817,1.1,1.3,109,4.7,2.9,.356,1.0,,8.2,.421,3.4,.737,2.5,1.8,123,9.8
2226,2002,2015,"February 18, 1981",,6-9,Andrei Kirilenko,F,/players/k/kirilan01.html,220,1.5,.310,0.5,.502,.474,3.9,8.3,.754,3.5,4.6,797,11.8,,,,,,,,,,,,
2227,2015,2015,"November 14, 1991",University of New Mexico,7-0,Alex Kirk,C,/players/k/kirkal01.html,245,0.0,,0.0,.250,.250,0.2,0.8,1.000,0.4,0.4,5,0.8,1.4,.252,0.3,,7.8,.488,3.8,.684,2.9,2.0,101,10.0
2228,1949,1952,"September 3, 1924",University of Illinois at Urbana-Champaign,6-3,Walt Kirk,G-F,/players/k/kirkwa01.html,173,,,,,.305,2.2,7.4,.718,3.2,4.4,118,7.7,,,,,,,,,,,,
2229,1970,1970,,Cheyney University of Pennsylvania,6-7,Wilber Kirkland,F,/players/k/kirklwi01.html,190,0.0,,0.0,.429,.429,1.5,3.5,,0.0,0.0,2,3.0,,,,,,,,,,,,
2230,1969,1969,"August 17, 1946",Boston College,6-7,Jim Kissane,F,/players/k/kissaji01.html,210,0.0,,0.0,.333,.333,1.0,3.0,1.000,1.0,1.0,2,3.0,,,,,,,,,,,,
2231,1962,1962,"March 21, 1938",Duke University,6-9,Doug Kistler,F,/players/k/kistldo01.html,210,,,,,.500,0.6,1.2,.500,0.4,0.8,5,1.6,,,,,,,,,,,,
2232,1987,1987,"January 30, 1964",University of South Florida,6-9,Curtis Kitchen,F,/players/k/kitchcu01.html,235,0.2,.000,0.0,.500,.500,0.5,1.0,.750,0.5,0.7,6,1.5,,,,,5.1,.481,2.4,.525,2.7,1.4,118,6.3
2233,1984,1995,"August 5, 1961",Brigham Young University,6-11,Greg Kite,C,/players/k/kitegr01.html,250,0.0,.167,0.0,.438,.438,1.1,2.4,.486,0.4,0.9,680,2.5,,,,,5.8,.452,2.6,.504,2.4,1.2,112,6.4
2234,1997,2005,"June 12, 1974",Villanova University,6-5,Kerry Kittles,G,/players/k/kittlke01.html,179,3.6,.378,1.4,.493,.439,5.5,12.5,.780,1.8,2.3,507,14.1,5.8,.394,2.3,,14.1,.478,6.7,.719,3.7,2.6,122,18.4
2235,2018,2018,"January 29, 1992",,6-10,Maxi Kleber,F,/players/k/klebima01.html,220,1.7,.306,0.5,.550,.487,2.1,4.3,.746,0.6,0.8,71,5.3,,,,,,,,,,,,
2236,1986,2000,"January 4, 1962","University of Notre Dame, University of Arkansas",6-11,Joe Kleine,C,/players/k/kleinjo01.html,255,0.0,.271,0.0,.454,.453,2.0,4.4,.794,0.9,1.1,965,4.8,,,,,9.5,.587,5.6,.723,4.7,3.4,126,14.5
2237,2006,2013,"January 3, 1985",University of Missouri,6-8,Linas Kleiza,F,/players/k/kleizli01.html,245,2.8,.335,0.9,.502,.435,3.1,7.1,.763,1.6,2.0,409,8.7,2.8,.287,0.8,,11.3,.413,4.7,.707,6.1,4.3,49,14.4
2238,1949,1950,"May 21, 1923",University of Notre Dame,6-2,Leo Klier,F-G,/players/k/klierle01.html,170,,,,,.280,2.5,8.9,.728,2.1,2.9,113,7.1,,,,,,,,,,,,
2239,1948,1948,"October 21, 1921",Villanova University,5-7,Herm Klotz,G,/players/k/klotzhe01.html,150,,,,,.226,0.6,2.8,.333,0.1,0.3,11,1.4,,,,,,,,,,,,
2240,1950,1951,"January 6, 1926",Indiana State University,6-3,Duane Klueh,G,/players/k/kluehdu01.html,175,,,,,.362,2.8,7.7,.719,2.6,3.6,113,8.2,,,,,,,6.4,,,4.5,35,17.4
2241,1971,1971,"September 17, 1945",North Carolina Agricultural and Technical State University,6-7,Lonnie Kluttz,F,/players/k/kluttlo01.html,220,0.0,,0.0,.000,.000,0.0,1.3,,0.0,0.0,3,0.0,,,,,,,,,,,,
2242,1975,1985,"June 9, 1952",University of Pittsburgh,6-6,Billy Knight,G-F,/players/k/knighbi01.html,195,0.3,.284,0.1,.509,.507,6.6,13.0,.827,3.7,4.4,821,16.9,,,,,18.4,.522,9.6,.748,4.0,3.0,78,22.2
2243,1955,1955,"April 30, 1929",,6-2,Bob Knight,G-F,/players/k/knighbo01.html,185,,,,,.429,1.5,3.5,1.000,0.5,0.5,2,3.5,,,,,,,,,,,,
2244,2005,2005,"December 16, 1981",University of Pittsburgh,6-0,Brandin Knight,G,/players/k/knighbr02.html,180,0.0,,0.0,.000,.000,0.0,1.0,,0.0,0.0,1,0.0,5.1,.320,1.6,,9.7,.399,3.9,.537,3.6,1.9,127,11.3
2245,2012,2017,"December 2, 1991",University of Kentucky,6-3,Brandon Knight,G,/players/k/knighbr03.html,189,4.6,.357,1.6,.476,.415,5.5,13.2,.812,2.6,3.3,382,15.2,6.1,.377,2.3,,13.5,.423,5.7,.795,4.5,3.6,38,17.3
2246,1998,2009,"November 8, 1975",Stanford University,5-10,Brevin Knight,G,/players/k/knighbr01.html,173,0.2,.134,0.0,.414,.412,2.8,6.7,.789,1.8,2.2,729,7.3,2.4,.336,0.8,,10.8,.416,4.5,.798,6.4,5.1,115,14.9
2247,1991,1999,"March 6, 1967",University of Dayton,6-1,Negele Knight,G,/players/k/knighne01.html,175,0.3,.263,0.1,.444,.436,2.4,5.6,.730,1.2,1.6,276,6.2,2.4,.425,1.0,,11.0,.469,5.2,.746,5.0,3.7,122,14.8
2248,1971,1972,"August 4, 1947","California State University, Los Angeles",6-7,Ron Knight,F,/players/k/knighro01.html,215,,,,,.433,2.1,4.8,.500,0.5,1.0,101,4.7,,,,,,,,,,,,
2249,1978,1982,"May 3, 1955",University of Notre Dame,6-9,Toby Knight,F,/players/k/knighto01.html,210,0.0,.000,0.0,.519,.519,5.7,10.9,.740,1.5,2.1,283,12.9,,,,,7.9,.511,4.0,.682,1.9,1.3,101,9.4
2250,1997,2003,"September 13, 1974",University of Connecticut,7-0,Travis Knight,C,/players/k/knightr01.html,235,0.2,.259,0.0,.444,.438,1.4,3.2,.696,0.6,0.8,371,3.4,0.0,.000,0.0,,5.0,.518,2.6,.622,1.6,1.0,124,6.1
2251,1947,1950,"July 15, 1921",University of Detroit Mercy,6-7,Lee Knorek,C,/players/k/knorele01.html,215,,,,,.303,2.4,8.0,.637,1.8,2.9,131,6.7,,,,,,,,,,,,
2252,1954,1954,"August 9, 1931",Kansas State University,6-6,Dick Knostman,C,/players/k/knostdi01.html,215,,,,,.300,0.6,2.0,.636,1.4,2.2,5,2.6,,,,,,,,,,,,
2253,1969,1969,"February 27, 1946",Davidson College,6-9,Rod Knowles,F-C,/players/k/knowlro01.html,215,0.0,,0.0,.286,.286,0.4,1.6,.333,0.1,0.3,9,1.0,,,,,,,,,,,,
2254,1988,1993,"March 24, 1964","Hastings College, University of Nebraska at Kearney",6-4,Bart Kofoed,G,/players/k/kofoeba01.html,210,0.1,.188,0.0,.397,.387,0.5,1.4,.614,0.4,0.6,111,1.5,,,,,,,,,,,,
2255,1964,1975,"January 15, 1939",Marquette University,6-5,Don Kojis,F,/players/k/kojisdo01.html,215,,,,,.446,4.8,10.9,.720,2.5,3.5,814,12.2,,,,,,,,,,,,
2256,1950,1950,"June 22, 1920",University of Wyoming,6-7,Milo Komenich,F-C,/players/k/komenmi01.html,212,,,,,.283,3.8,13.5,.584,2.3,3.9,64,9.9,,,,,,,,,,,,
2257,1965,1974,"May 9, 1941",Bowling Green State University,6-1,Howard Komives,G,/players/k/komivho01.html,185,,,,,.388,4.0,10.3,.830,2.2,2.6,742,10.2,,,,,,,,,,,,
2258,1986,1996,"May 17, 1963",Southern Methodist University,7-0,Jon Koncak,C-F,/players/k/koncajo01.html,250,0.1,.226,0.0,.473,.470,1.8,3.9,.597,0.8,1.3,784,4.5,,,,,10.4,.559,5.8,.649,4.5,2.9,123,14.5
2259,1969,1969,"November 30, 1946",University of Minnesota,6-8,Tom Kondla,C,/players/k/kondlto01.html,225,0.0,.000,0.0,.400,.400,1.4,3.5,.478,0.5,1.1,42,3.3,,,,,,,,,,,,
2260,1965,1965,"August 9, 1942",Oklahoma City University,6-6,Bud Koper,G,/players/k/koperbu01.html,210,,,,,.440,2.0,4.5,.833,0.6,0.8,54,4.6,,,,,,,,,,,,
2261,1983,1985,"June 12, 1960",University of Detroit Mercy,6-9,Joe Kopicki,F,/players/k/kopicjo01.html,240,0.1,.273,0.0,.498,.493,1.2,2.4,.812,1.3,1.6,118,3.7,,,,,,,,,,,,
2262,2018,2018,"July 24, 1997",,6-7,Furkan Korkmaz,G,/players/k/korkmfu01.html,185,1.2,.313,0.4,.404,.308,0.6,2.0,.500,0.2,0.3,13,1.8,,,,,,,,,,,,
2263,1990,1991,"January 27, 1967",Vanderbilt University,6-9,Frank Kornet,F,/players/k/kornefr01.html,225,0.4,.263,0.1,.398,.369,0.7,2.0,.596,0.3,0.6,89,1.9,0.1,.333,0.0,,6.0,.534,3.2,.642,2.4,1.5,117,8.0
2264,2018,2018,"July 15, 1995",Vanderbilt University,7-1,Luke Kornet,F,/players/k/kornelu01.html,250,3.9,.329,1.3,.471,.362,2.1,5.8,.857,0.3,0.4,18,5.8,3.7,.320,1.2,,7.2,.417,3.0,.779,2.2,1.7,128,8.9
2265,2006,2007,"May 7, 1987",,6-9,Yaroslav Korolev,F,/players/k/korolya01.html,203,0.4,.250,0.1,.315,.283,0.4,1.4,.625,0.3,0.5,34,1.1,,,,,,,,,,,,
2266,2004,2018,"March 17, 1981",Creighton University,6-7,Kyle Korver,G-F,/players/k/korveky01.html,212,4.6,.432,2.0,.574,.444,3.4,7.7,.881,1.1,1.2,1103,9.9,6.4,.453,2.9,,9.3,.472,4.4,.891,2.7,2.4,128,14.1
2267,1969,1969,"June 26, 1946",Providence College,6-8,Tony Koski,F,/players/k/koskito01.html,215,0.0,,0.0,.286,.286,0.4,1.4,1.000,0.4,0.4,5,1.2,,,,,,,,,,,,
2268,1975,1976,"November 29, 1951",University of Tennessee,7-0,Len Kosmalski,C,/players/k/kosmale01.html,245,,,,,.398,0.5,1.4,.778,0.4,0.5,76,1.4,,,,,,,,,,,,
2269,1949,1949,"February 10, 1921",Georgetown University,6-3,Andy Kostecka,F,/players/k/kostean01.html,203,,,,,.418,2.2,5.2,.614,2.0,3.3,21,6.4,,,,,,,,,,,,
2270,1947,1947,"August 22, 1922",Culver-Stockton College,6-8,Harold Kottman,C,/players/k/kottmha01.html,220,,,,,.314,1.1,3.5,.465,0.9,1.9,53,3.1,,,,,,,,,,,,
2271,2009,2018,"February 24, 1989",Ohio State University,7-0,Kosta Koufos,C,/players/k/koufoko01.html,265,0.0,.000,0.0,.537,.537,2.6,4.9,.587,0.6,1.1,644,5.8,1.7,.349,0.6,,11.8,.508,6.0,.680,2.7,1.8,37,14.4
2272,1974,1976,"July 1, 1951",University of Toledo,6-8,Tom Kozelko,F,/players/k/kozelto01.html,220,,,,,.419,0.9,2.1,.745,0.4,0.5,189,2.2,,,,,,,,,,,,
2273,1968,1968,"December 12, 1944",Northwestern University,6-7,Ronald Kozlicki,F,/players/k/kozliro01.html,215,0.8,.207,0.2,.364,.339,1.1,3.3,.618,0.6,0.9,37,2.9,,,,,,,,,,,,
2274,1980,1980,"October 2, 1956",Augustana College (SD),6-9,Arvid Kramer,C,/players/k/kramear01.html,220,0.0,,0.0,.318,.318,0.9,2.8,1.000,0.3,0.3,8,2.0,,,,,,,,,,,,
2275,1965,1970,"November 10, 1942",New York University,6-4,Barry Kramer,F-G,/players/k/krameba01.html,200,0.1,.000,0.0,.336,.336,1.2,3.7,.728,1.1,1.6,59,3.6,,,,,,,,,,,,
2276,1979,1983,"November 30, 1955",San Diego State University,6-7,Joel Kramer,F-C,/players/k/kramejo01.html,203,0.0,.000,0.0,.479,.479,1.5,3.1,.737,0.9,1.2,328,3.8,,,,,7.9,.521,4.1,.765,1.8,1.4,99,9.6
2277,1968,1970,"January 1, 1945",Brigham Young University,6-5,Steven Kramer,G-F,/players/k/kramest01.html,200,0.1,.125,0.0,.430,.429,3.1,7.1,.780,2.3,3.0,124,8.5,,,,,,,,,,,,
2278,1949,1949,"February 13, 1923",Georgetown University,6-0,Dan Kraus,G,/players/k/krausda01.html,195,,,,,.143,0.4,2.7,.458,0.8,1.8,13,1.6,,,,,,,,,,,,
2279,1949,1949,"November 19, 1926",Rider University,6-1,Herb Krautblatt,G,/players/k/krauthe01.html,190,,,,,.222,0.4,1.8,.455,0.5,1.1,10,1.3,,,,,,,,,,,,
2280,2013,2014,"August 25, 1987",,7-0,Viacheslav Kravtsov,C,/players/k/kravtvi01.html,260,0.0,,0.0,.672,.672,0.9,1.4,.333,0.3,1.0,45,2.2,,,,,,,,,,,,
2281,1958,1964,"September 8, 1935",Southern Methodist University,6-8,Jim Krebs,C-F,/players/k/krebsji01.html,230,,,,,.405,3.3,8.1,.755,1.4,1.9,515,8.0,,,,,,,,,,,,
2282,1981,1981,"January 4, 1957",Drake University,6-4,Wayne Kreklow,G,/players/k/kreklwa01.html,175,0.2,.250,0.0,.245,.234,0.4,1.9,.700,0.3,0.4,25,1.2,,,,,11.3,.500,5.6,.792,2.8,2.2,109,13.5
2283,1967,1970,"February 28, 1943",University of Kentucky,6-5,Tommy Kron,G,/players/k/kronto01.html,200,0.5,.368,0.2,.390,.387,2.3,5.8,.768,1.5,1.9,224,6.0,,,,,,,,,,,,
2284,1976,1977,"February 12, 1953",University of Nebraska at Kearney,6-3,Tom Kropp,G,/players/k/kroppto01.html,205,,,,,.440,1.0,2.3,.702,0.4,0.6,78,2.5,,,,,,,,,,,,
2285,2005,2011,"July 25, 1983",,7-0,Nenad Krstic,C,/players/k/krstine01.html,240,0.0,.143,0.0,.494,.494,4.1,8.3,.730,1.8,2.5,419,10.0,,,,,,,,,,,,
2286,1987,1997,"September 23, 1964",University of Montana,6-9,Larry Krystkowiak,F-C,/players/k/krystla01.html,220,0.1,.139,0.0,.458,.457,3.1,6.7,.795,2.0,2.5,420,8.2,,,,,10.4,.561,5.8,.790,6.5,5.2,120,16.8
2287,1970,1978,"November 6, 1947",Bradley University,6-8,Steve Kuberski,F-C,/players/k/kuberst01.html,215,,,,,.417,2.2,5.3,.767,1.1,1.4,568,5.5,,,,,,,,,,,,
2288,1950,1950,"December 25, 1927",Bowling Green State University,5-11,Leo Kubiak,G,/players/k/kubiale01.html,160,,,,,.326,4.2,12.8,.814,3.1,3.8,62,11.5,,,,,,,,,,,,
2289,1984,1984,"February 3, 1961",University of Connecticut,6-10,Bruce Kuczenski,F,/players/k/kuczebr01.html,230,0.0,,0.0,.270,.270,0.7,2.5,.667,0.5,0.8,15,1.9,,,,,4.4,.452,2.0,.716,2.0,1.4,114,5.4
2290,1950,1953,"June 25, 1925",Saint Mary's College of California,6-2,Frank Kudelka,G-F,/players/k/kudelfr01.html,193,,,,,.331,2.7,8.1,.708,1.8,2.6,228,7.2,,,,,,,,,,,,
2291,1978,1980,"February 6, 1955",University of North Carolina,6-2,John Kuester,G,/players/k/kuestjo01.html,180,0.0,.000,0.0,.427,.427,1.3,3.0,.833,0.8,0.9,135,3.3,,,,,4.3,.482,2.1,.756,1.6,1.2,121,5.4
2292,1948,1949,"February 17, 1922",University of Notre Dame,6-3,Ray Kuka,F,/players/k/kukara01.html,200,,,,,.320,1.9,5.9,.591,1.1,1.8,52,4.9,,,,,,,,,,,,
2293,1994,2006,"September 18, 1968",,6-10,Toni Kukoc,F,/players/k/kukocto01.html,192,2.6,.335,0.9,.492,.447,4.3,9.6,.729,2.1,2.9,846,11.6,,,,,,,,,,,,
2294,1974,1982,"November 11, 1951",University of Iowa,7-0,Kevin Kunnert,C-F,/players/k/kunneke01.html,230,0.0,,0.0,.476,.476,3.6,7.7,.682,1.0,1.5,555,8.3,,,,,12.9,.519,6.7,.663,3.7,2.5,72,15.9
2295,1968,1968,"March 11, 1943",University of Minnesota,6-4,Terry Kunze,G-F,/players/k/kunzete01.html,210,0.2,.455,0.1,.349,.339,1.8,5.3,.578,1.3,2.2,46,5.0,,,,,,,,,,,,
2296,1977,1986,"May 24, 1954",University of North Carolina,6-9,Mitch Kupchak,F-C,/players/k/kupchmi01.html,230,0.0,.000,0.0,.523,.523,3.9,7.5,.704,2.3,3.3,510,10.2,,,,,9.3,.586,5.5,.665,3.9,2.6,119,13.5
2297,1976,1978,"January 16, 1953",University of Michigan,6-6,C.J. Kupec,F-C,/players/k/kupeccj01.html,220,,,,,.427,1.7,3.9,.772,0.8,1.0,147,4.1,,,,,,,,,,,,
2298,2009,2009,"March 5, 1985",University of Notre Dame,6-9,Rob Kurz,F,/players/k/kurzro01.html,232,1.0,.395,0.4,.447,.389,1.3,3.3,.800,1.0,1.3,40,3.9,1.6,.409,0.7,,6.0,.468,2.8,.810,3.8,3.1,108,9.4
2299,2005,2005,"July 1, 1974",,6-6,Ibo Kutluay,G,/players/k/kutluib01.html,200,0.0,,0.0,.000,.000,0.0,0.2,,0.0,0.0,5,0.0,,,,,,,,,,,,
